FE  0.2499999  0.249999952583  0.249999749996  0.0  0.0  0.0  
FE  0.3749999  0.374997439481  0.249999749996  -0.001170841  0.000441701  0.0  
FE  0.3749996  0.249999952583  0.374998874985  -0.001469593  0.0  0.000129579  
FE  0.2499999  0.374999905166  0.374998374979  0.0  -0.000315207  0.000304151  
FE  0.0  0.0  0.5  0.0  0.0  0.0  
FE  0.1249984  0.125001232842  0.5  0.000573594  0.000320606  0.0  
FE  0.12499905  0.0  0.624998624982  0.001998194  0.0  -0.000247846  
FE  0.0  0.125000569004  0.625001625021  0.0  -0.001419715  -0.000912968  
FE  0.0  0.0  0.749999749996  0.0  0.0  0.0  
FE  0.1249998  0.125002560519  0.749999749996  0.001170841  -0.000441701  0.0  
FE  0.12499905  0.0  0.875000375005  0.001998194  -0.0  0.000247846  
FE  0.0  0.125000569004  0.874997374966  0.0  -0.001419715  0.000912968  
FE  0.0  0.249999952583  0.5  0.0  0.0  0.0  
FE  0.1249984  0.374998767158  0.5  0.000573594  -0.000320606  0.0  
FE  0.1250002  0.249999952583  0.625000625008  0.001469593  0.0  -0.000129579  
FE  0.0  0.374999430996  0.625001625021  0.0  0.001419715  -0.000912968  
FE  0.0  0.249999952583  0.749999749996  0.0  0.0  0.0  
FE  0.1249998  0.374997439481  0.749999749996  0.001170841  0.000441701  0.0  
FE  0.1250002  0.249999952583  0.874998874985  0.001469593  0.0  0.000129579  
FE  0.0  0.374999430996  0.874997374966  0.0  0.001419715  0.000912968  
FE  0.2499999  0.0  0.5  0.0  0.0  0.0  
FE  0.37500135  0.125001232842  0.5  -0.000573594  0.000320606  0.0  
FE  0.37500075  0.0  0.624998624982  -0.001998194  -0.0  -0.000247846  
FE  0.2499999  0.125000094834  0.625000625008  0.0  0.000315207  -0.000304151  
FE  0.2499999  0.0  0.749999749996  0.0  0.0  0.0  
FE  0.3749999  0.125002560519  0.749999749996  -0.001170841  -0.000441701  0.0  
FE  0.37500075  0.0  0.875000375005  -0.001998194  0.0  0.000247846  
FE  0.2499999  0.125000094834  0.874998374979  0.0  0.000315207  0.000304151  
FE  0.2499999  0.249999952583  0.5  0.0  0.0  0.0  
FE  0.37500135  0.374998767158  0.5  -0.000573594  -0.000320606  0.0  
FE  0.3749996  0.249999952583  0.625000625008  -0.001469593  0.0  -0.000129579  
FE  0.2499999  0.374999905166  0.625000625008  0.0  -0.000315207  -0.000304151  
FE  0.2499999  0.249999952583  0.749999749996  0.0  0.0  0.0  
FE  0.3749999  0.374997439481  0.749999749996  -0.001170841  0.000441701  0.0  
FE  0.3749996  0.249999952583  0.874998874985  -0.001469593  0.0  0.000129579  
FE  0.2499999  0.374999905166  0.874998374979  0.0  -0.000315207  0.000304151  
FE  0.0  0.5  0.0  0.0  0.0  0.0  
FE  0.1249984  0.625001232842  0.0  0.000573594  0.000320606  0.0  
FE  0.12499905  0.5  0.124998624982  0.001998194  0.0  -0.000247846  
FE  0.0  0.625000569004  0.125001625021  0.0  -0.001419715  -0.000912968  
FE  0.0  0.5  0.249999749996  0.0  0.0  0.0  
FE  0.1249998  0.625002560519  0.249999749996  0.001170841  -0.000441701  0.0  
FE  0.12499905  0.5  0.375000375005  0.001998194  -0.0  0.000247846  
FE  0.0  0.625000569004  0.374997374966  0.0  -0.001419715  0.000912968  
FE  0.0  0.749999952583  0.0  0.0  0.0  0.0  
FE  0.1249984  0.874998767158  0.0  0.000573594  -0.000320606  0.0  
FE  0.1250002  0.749999952583  0.125000625008  0.001469593  0.0  -0.000129579  
FE  0.0  0.874999430996  0.125001625021  0.0  0.001419715  -0.000912968  
FE  0.0  0.749999952583  0.249999749996  0.0  0.0  0.0  
FE  0.1249998  0.874997439481  0.249999749996  0.001170841  0.000441701  0.0  
FE  0.1250002  0.749999952583  0.374998874985  0.001469593  0.0  0.000129579  
FE  0.0  0.874999430996  0.374997374966  0.0  0.001419715  0.000912968  
FE  0.2499999  0.5  0.0  0.0  0.0  0.0  
FE  0.37500135  0.625001232842  0.0  -0.000573594  0.000320606  0.0  
FE  0.37500075  0.5  0.124998624982  -0.001998194  -0.0  -0.000247846  
FE  0.2499999  0.625000094834  0.125000625008  0.0  0.000315207  -0.000304151  
FE  0.2499999  0.5  0.249999749996  0.0  0.0  0.0  
FE  0.3749999  0.625002560519  0.249999749996  -0.001170841  -0.000441701  0.0  
FE  0.37500075  0.5  0.375000375005  -0.001998194  0.0  0.000247846  
FE  0.2499999  0.625000094834  0.374998374979  0.0  0.000315207  0.000304151  
FE  0.2499999  0.749999952583  0.0  0.0  0.0  0.0  
FE  0.37500135  0.874998767158  0.0  -0.000573594  -0.000320606  0.0  
FE  0.3749996  0.749999952583  0.125000625008  -0.001469593  0.0  -0.000129579  
FE  0.2499999  0.874999905166  0.125000625008  0.0  -0.000315207  -0.000304151  
FE  0.2499999  0.749999952583  0.249999749996  0.0  0.0  0.0  
FE  0.3749999  0.874997439481  0.249999749996  -0.001170841  0.000441701  0.0  
FE  0.3749996  0.749999952583  0.374998874985  -0.001469593  0.0  0.000129579  
FE  0.2499999  0.874999905166  0.374998374979  0.0  -0.000315207  0.000304151  
FE  0.0  0.5  0.5  0.0  0.0  0.0  
FE  0.1249984  0.625001232842  0.5  0.000573594  0.000320606  0.0  
FE  0.12499905  0.5  0.624998624982  0.001998194  0.0  -0.000247846  
FE  0.0  0.625000569004  0.625001625021  0.0  -0.001419715  -0.000912968  
FE  0.0  0.5  0.749999749996  0.0  0.0  0.0  
FE  0.1249998  0.625002560519  0.749999749996  0.001170841  -0.000441701  0.0  
FE  0.12499905  0.5  0.875000375005  0.001998194  -0.0  0.000247846  
FE  0.0  0.625000569004  0.874997374966  0.0  -0.001419715  0.000912968  
FE  0.0  0.749999952583  0.5  0.0  0.0  0.0  
FE  0.1249984  0.874998767158  0.5  0.000573594  -0.000320606  0.0  
FE  0.1250002  0.749999952583  0.625000625008  0.001469593  0.0  -0.000129579  
FE  0.0  0.874999430996  0.625001625021  0.0  0.001419715  -0.000912968  
FE  0.0  0.749999952583  0.749999749996  0.0  0.0  0.0  
FE  0.1249998  0.874997439481  0.749999749996  0.001170841  0.000441701  0.0  
FE  0.1250002  0.749999952583  0.874998874985  0.001469593  0.0  0.000129579  
FE  0.0  0.874999430996  0.874997374966  0.0  0.001419715  0.000912968  
FE  0.2499999  0.5  0.5  0.0  0.0  0.0  
FE  0.37500135  0.625001232842  0.5  -0.000573594  0.000320606  0.0  
FE  0.37500075  0.5  0.624998624982  -0.001998194  -0.0  -0.000247846  
FE  0.2499999  0.625000094834  0.625000625008  0.0  0.000315207  -0.000304151  
FE  0.2499999  0.5  0.749999749996  0.0  0.0  0.0  
FE  0.3749999  0.625002560519  0.749999749996  -0.001170841  -0.000441701  0.0  
FE  0.37500075  0.5  0.875000375005  -0.001998194  0.0  0.000247846  
FE  0.2499999  0.625000094834  0.874998374979  0.0  0.000315207  0.000304151  
FE  0.2499999  0.749999952583  0.5  0.0  0.0  0.0  
FE  0.37500135  0.874998767158  0.5  -0.000573594  -0.000320606  0.0  
FE  0.3749996  0.749999952583  0.625000625008  -0.001469593  0.0  -0.000129579  
FE  0.2499999  0.874999905166  0.625000625008  0.0  -0.000315207  -0.000304151  
FE  0.2499999  0.749999952583  0.749999749996  0.0  0.0  0.0  
FE  0.3749999  0.874997439481  0.749999749996  -0.001170841  0.000441701  0.0  
FE  0.3749996  0.749999952583  0.874998874985  -0.001469593  0.0  0.000129579  
FE  0.2499999  0.874999905166  0.874998374979  0.0  -0.000315207  0.000304151  
FE  0.5  0.0  0.0  0.0  0.0  0.0  
FE  0.6249984  0.125001232842  0.0  0.000573594  0.000320606  0.0  
FE  0.62499905  0.0  0.124998624982  0.001998194  0.0  -0.000247846  
FE  0.5  0.125000569004  0.125001625021  0.0  -0.001419715  -0.000912968  
FE  0.5  0.0  0.249999749996  0.0  0.0  0.0  
FE  0.6249998  0.125002560519  0.249999749996  0.001170841  -0.000441701  0.0  
FE  0.62499905  0.0  0.375000375005  0.001998194  -0.0  0.000247846  
FE  0.5  0.125000569004  0.374997374966  0.0  -0.001419715  0.000912968  
FE  0.5  0.249999952583  0.0  0.0  0.0  0.0  
FE  0.6249984  0.374998767158  0.0  0.000573594  -0.000320606  0.0  
FE  0.6250002  0.249999952583  0.125000625008  0.001469593  0.0  -0.000129579  
FE  0.5  0.374999430996  0.125001625021  0.0  0.001419715  -0.000912968  
FE  0.5  0.249999952583  0.249999749996  0.0  0.0  0.0  
FE  0.6249998  0.374997439481  0.249999749996  0.001170841  0.000441701  0.0  
FE  0.6250002  0.249999952583  0.374998874985  0.001469593  0.0  0.000129579  
FE  0.5  0.374999430996  0.374997374966  0.0  0.001419715  0.000912968  
FE  0.7499999  0.0  0.0  0.0  0.0  0.0  
FE  0.87500135  0.125001232842  0.0  -0.000573594  0.000320606  0.0  
FE  0.87500075  0.0  0.124998624982  -0.001998194  -0.0  -0.000247846  
FE  0.7499999  0.125000094834  0.125000625008  0.0  0.000315207  -0.000304151  
FE  0.7499999  0.0  0.249999749996  0.0  0.0  0.0  
FE  0.8749999  0.125002560519  0.249999749996  -0.001170841  -0.000441701  0.0  
FE  0.87500075  0.0  0.375000375005  -0.001998194  0.0  0.000247846  
FE  0.7499999  0.125000094834  0.374998374979  0.0  0.000315207  0.000304151  
FE  0.7499999  0.249999952583  0.0  0.0  0.0  0.0  
FE  0.87500135  0.374998767158  0.0  -0.000573594  -0.000320606  0.0  
FE  0.8749996  0.249999952583  0.125000625008  -0.001469593  0.0  -0.000129579  
FE  0.7499999  0.374999905166  0.125000625008  0.0  -0.000315207  -0.000304151  
FE  0.7499999  0.249999952583  0.249999749996  0.0  0.0  0.0  
FE  0.8749999  0.374997439481  0.249999749996  -0.001170841  0.000441701  0.0  
FE  0.8749996  0.249999952583  0.374998874985  -0.001469593  0.0  0.000129579  
FE  0.7499999  0.374999905166  0.374998374979  0.0  -0.000315207  0.000304151  
FE  0.5  0.0  0.5  0.0  0.0  0.0  
FE  0.6249984  0.125001232842  0.5  0.000573594  0.000320606  0.0  
FE  0.62499905  0.0  0.624998624982  0.001998194  0.0  -0.000247846  
FE  0.5  0.125000569004  0.625001625021  0.0  -0.001419715  -0.000912968  
FE  0.5  0.0  0.749999749996  0.0  0.0  0.0  
FE  0.6249998  0.125002560519  0.749999749996  0.001170841  -0.000441701  0.0  
FE  0.62499905  0.0  0.875000375005  0.001998194  -0.0  0.000247846  
FE  0.5  0.125000569004  0.874997374966  0.0  -0.001419715  0.000912968  
FE  0.5  0.249999952583  0.5  0.0  0.0  0.0  
FE  0.6249984  0.374998767158  0.5  0.000573594  -0.000320606  0.0  
FE  0.6250002  0.249999952583  0.625000625008  0.001469593  0.0  -0.000129579  
FE  0.5  0.374999430996  0.625001625021  0.0  0.001419715  -0.000912968  
FE  0.5  0.249999952583  0.749999749996  0.0  0.0  0.0  
FE  0.6249998  0.374997439481  0.749999749996  0.001170841  0.000441701  0.0  
FE  0.6250002  0.249999952583  0.874998874985  0.001469593  0.0  0.000129579  
FE  0.5  0.374999430996  0.874997374966  0.0  0.001419715  0.000912968  
FE  0.7499999  0.0  0.5  0.0  0.0  0.0  
FE  0.87500135  0.125001232842  0.5  -0.000573594  0.000320606  0.0  
FE  0.87500075  0.0  0.624998624982  -0.001998194  -0.0  -0.000247846  
FE  0.7499999  0.125000094834  0.625000625008  0.0  0.000315207  -0.000304151  
FE  0.7499999  0.0  0.749999749996  0.0  0.0  0.0  
FE  0.8749999  0.125002560519  0.749999749996  -0.001170841  -0.000441701  0.0  
FE  0.87500075  0.0  0.875000375005  -0.001998194  0.0  0.000247846  
FE  0.7499999  0.125000094834  0.874998374979  0.0  0.000315207  0.000304151  
FE  0.7499999  0.249999952583  0.5  0.0  0.0  0.0  
FE  0.87500135  0.374998767158  0.5  -0.000573594  -0.000320606  0.0  
FE  0.8749996  0.249999952583  0.625000625008  -0.001469593  0.0  -0.000129579  
FE  0.7499999  0.374999905166  0.625000625008  0.0  -0.000315207  -0.000304151  
FE  0.7499999  0.249999952583  0.749999749996  0.0  0.0  0.0  
FE  0.8749999  0.374997439481  0.749999749996  -0.001170841  0.000441701  0.0  
FE  0.8749996  0.249999952583  0.874998874985  -0.001469593  0.0  0.000129579  
FE  0.7499999  0.374999905166  0.874998374979  0.0  -0.000315207  0.000304151  
FE  0.5  0.5  0.0  0.0  0.0  0.0  
FE  0.6249984  0.625001232842  0.0  0.000573594  0.000320606  0.0  
FE  0.62499905  0.5  0.124998624982  0.001998194  0.0  -0.000247846  
FE  0.5  0.625000569004  0.125001625021  0.0  -0.001419715  -0.000912968  
FE  0.5  0.5  0.249999749996  0.0  0.0  0.0  
FE  0.6249998  0.625002560519  0.249999749996  0.001170841  -0.000441701  0.0  
FE  0.62499905  0.5  0.375000375005  0.001998194  -0.0  0.000247846  
FE  0.5  0.625000569004  0.374997374966  0.0  -0.001419715  0.000912968  
FE  0.5  0.749999952583  0.0  0.0  0.0  0.0  
FE  0.6249984  0.874998767158  0.0  0.000573594  -0.000320606  0.0  
FE  0.6250002  0.749999952583  0.125000625008  0.001469593  0.0  -0.000129579  
FE  0.5  0.874999430996  0.125001625021  0.0  0.001419715  -0.000912968  
FE  0.5  0.749999952583  0.249999749996  0.0  0.0  0.0  
FE  0.6249998  0.874997439481  0.249999749996  0.001170841  0.000441701  0.0  
FE  0.6250002  0.749999952583  0.374998874985  0.001469593  0.0  0.000129579  
FE  0.5  0.874999430996  0.374997374966  0.0  0.001419715  0.000912968  
FE  0.7499999  0.5  0.0  0.0  0.0  0.0  
FE  0.87500135  0.625001232842  0.0  -0.000573594  0.000320606  0.0  
FE  0.87500075  0.5  0.124998624982  -0.001998194  -0.0  -0.000247846  
FE  0.7499999  0.625000094834  0.125000625008  0.0  0.000315207  -0.000304151  
FE  0.7499999  0.5  0.249999749996  0.0  0.0  0.0  
FE  0.8749999  0.625002560519  0.249999749996  -0.001170841  -0.000441701  0.0  
FE  0.87500075  0.5  0.375000375005  -0.001998194  0.0  0.000247846  
FE  0.7499999  0.625000094834  0.374998374979  0.0  0.000315207  0.000304151  
FE  0.7499999  0.749999952583  0.0  0.0  0.0  0.0  
FE  0.87500135  0.874998767158  0.0  -0.000573594  -0.000320606  0.0  
FE  0.8749996  0.749999952583  0.125000625008  -0.001469593  0.0  -0.000129579  
FE  0.7499999  0.874999905166  0.125000625008  0.0  -0.000315207  -0.000304151  
FE  0.7499999  0.749999952583  0.249999749996  0.0  0.0  0.0  
FE  0.8749999  0.874997439481  0.249999749996  -0.001170841  0.000441701  0.0  
FE  0.8749996  0.749999952583  0.374998874985  -0.001469593  0.0  0.000129579  
FE  0.7499999  0.874999905166  0.374998374979  0.0  -0.000315207  0.000304151  
FE  0.5  0.5  0.5  0.0  0.0  0.0  
FE  0.6249984  0.625001232842  0.5  0.000573594  0.000320606  0.0  
FE  0.62499905  0.5  0.624998624982  0.001998194  0.0  -0.000247846  
FE  0.5  0.625000569004  0.625001625021  0.0  -0.001419715  -0.000912968  
FE  0.5  0.5  0.749999749996  0.0  0.0  0.0  
FE  0.6249998  0.625002560519  0.749999749996  0.001170841  -0.000441701  0.0  
FE  0.62499905  0.5  0.875000375005  0.001998194  -0.0  0.000247846  
FE  0.5  0.625000569004  0.874997374966  0.0  -0.001419715  0.000912968  
FE  0.5  0.749999952583  0.5  0.0  0.0  0.0  
FE  0.6249984  0.874998767158  0.5  0.000573594  -0.000320606  0.0  
FE  0.6250002  0.749999952583  0.625000625008  0.001469593  0.0  -0.000129579  
FE  0.5  0.874999430996  0.625001625021  0.0  0.001419715  -0.000912968  
FE  0.5  0.749999952583  0.749999749996  0.0  0.0  0.0  
FE  0.6249998  0.874997439481  0.749999749996  0.001170841  0.000441701  0.0  
FE  0.6250002  0.749999952583  0.874998874985  0.001469593  0.0  0.000129579  
FE  0.5  0.874999430996  0.874997374966  0.0  0.001419715  0.000912968  
FE  0.7499999  0.5  0.5  0.0  0.0  0.0  
FE  0.87500135  0.625001232842  0.5  -0.000573594  0.000320606  0.0  
FE  0.87500075  0.5  0.624998624982  -0.001998194  -0.0  -0.000247846  
FE  0.7499999  0.625000094834  0.625000625008  0.0  0.000315207  -0.000304151  
FE  0.7499999  0.5  0.749999749996  0.0  0.0  0.0  
FE  0.8749999  0.625002560519  0.749999749996  -0.001170841  -0.000441701  0.0  
FE  0.87500075  0.5  0.875000375005  -0.001998194  0.0  0.000247846  
FE  0.7499999  0.625000094834  0.874998374979  0.0  0.000315207  0.000304151  
FE  0.7499999  0.749999952583  0.5  0.0  0.0  0.0  
FE  0.87500135  0.874998767158  0.5  -0.000573594  -0.000320606  0.0  
FE  0.8749996  0.749999952583  0.625000625008  -0.001469593  0.0  -0.000129579  
FE  0.7499999  0.874999905166  0.625000625008  0.0  -0.000315207  -0.000304151  
FE  0.7499999  0.749999952583  0.749999749996  0.0  0.0  0.0  
FE  0.8749999  0.874997439481  0.749999749996  -0.001170841  0.000441701  0.0  
FE  0.8749996  0.749999952583  0.874998874985  -0.001469593  0.0  0.000129579  
FE  0.7499999  0.874999905166  0.874998374979  0.0  -0.000315207  0.000304151  



#############################################################
#############################################################
CONFIG 33
#############################################################
#############################################################
file_type  QE 
file_path  configs/ec/ec_3_001.out 
file_part  1 
alat  6.845601587 
c         2 2 2  
uv_prim   1.0 0.0 0.0  
          0.0 1.054474 0.0  
          0.0 0.0 0.999987  
uv        2.0 0.0 0.0  
          0.0 2.108948 0.0  
          0.0 0.0 1.999974  
stress    0.000549208 0.0 0.0  
          0.0 0.000461834 0.0  
          0.0 0.0 0.00056169  
energy    -1091.2443447675178 
epa       -4.26267322175 
rcut      6.5 
rverlet   6.5 
e         1 
f         1 
s         1 

COORDS PRIM (32)
FE  0.0  0.0  0.0  0.0  0.0  0.0  
FE  0.2499968  0.250002465684  0.0  0.000573594  0.000320606  0.0  
FE  0.2499981  0.0  0.249997249964  0.001998194  0.0  -0.000247846  
FE  0.0  0.250001138008  0.250003250042  0.0  -0.001419715  -0.000912968  
FE  0.0  0.0  0.499999499993  0.0  0.0  0.0  
FE  0.2499996  0.250005121037  0.499999499993  0.001170841  -0.000441701  0.0  
FE  0.2499981  0.0  0.75000075001  0.001998194  -0.0  0.000247846  
FE  0.0  0.250001138008  0.749994749932  0.0  -0.001419715  0.000912968  
FE  0.0  0.499999905166  0.0  0.0  0.0  0.0  
FE  0.2499968  0.749997534316  0.0  0.000573594  -0.000320606  0.0  
FE  0.2500004  0.499999905166  0.250001250016  0.001469593  0.0  -0.000129579  
FE  0.0  0.749998861992  0.250003250042  0.0  0.001419715  -0.000912968  
FE  0.0  0.499999905166  0.499999499993  0.0  0.0  0.0  
FE  0.2499996  0.749994878963  0.499999499993  0.001170841  0.000441701  0.0  
FE  0.2500004  0.499999905166  0.749997749971  0.001469593  0.0  0.000129579  
FE  0.0  0.749998861992  0.749994749932  0.0  0.001419715  0.000912968  
FE  0.4999998  0.0  0.0  0.0  0.0  0.0  
FE  0.7500027  0.250002465684  0.0  -0.000573594  0.000320606  0.0  
FE  0.7500015  0.0  0.249997249964  -0.001998194  -0.0  -0.000247846  
FE  0.4999998  0.250000189668  0.250001250016  0.0  0.000315207  -0.000304151  
FE  0.4999998  0.0  0.499999499993  0.0  0.0  0.0  
FE  0.7499998  0.250005121037  0.499999499993  -0.001170841  -0.000441701  0.0  
FE  0.7500015  0.0  0.75000075001  -0.001998194  0.0  0.000247846  
FE  0.4999998  0.250000189668  0.749996749958  0.0  0.000315207  0.000304151  
